category,description,title,institute,timestamp,site,credits,id
Electric Power Utility,"This course will cover a variety of topics that consist of practical work experience in the NSTAR workforce environment involving working on line trucks and learning and performing all of the tasks of an overhead line worker. The course will also cover the instruction and practical exercise of soft skills in today's work environment. Soft skills are those skills used every day in the workplace to assist in making assigned tasks easier to accomplish through teamwork and collaboration in a multi-cultural environment. Soft skills are increasingly being incorporated in job descriptions throughout the workforce as companies and institutions seek to employ students that have had successfully incorporated soft skills as part of their curriculum. Prerequisites: College Writing I (ENG111), Fundamentals of Single Phase and Polyphase Metering (EPU151), Underground & Substation Operations (EPU153), and Group Dynamics (PSY107).",Electric Power/Utility Tech Internship,Bunker Hill Community College,,www.bhcc.mass.edu,3,EPU-251
Electric Power Utility,"This course introduces the basic concepts of electrical power systems. Subject areas include on electrical power generation, transmission, and distribution. Distribution system layout, distribution transformers, transmission line fault calculations and transmission line protection will also be covered. Prerequisite: AC Circuit Theory (EPU104).",Power and Distribution Systems,Bunker Hill Community College,,www.bhcc.mass.edu,3,EPU-257
Environmental Science,"This course covers an introduction to the physical and biological structure of the natural environment within a global perspective. The course emphasizes both a local and global perspective on the study of natural systems and the impacts of human society on these systems. Topics include: ecosystem dynamics, international conservation biology, biodiversity, evolution and adaptation, population dynamics, climate, and the role of science and technology in business and society, and sustaining ecosystems and wildlife. Laboratory investigations develop critical thinking and formal report writing skills. The department recommends this course for A.S. degree students as the General Education ""Science and Technology"" Requirement Area 5. Course meets 3 hrs. lecture; 1.5 hrs. lab. Prerequisites: Writing Skills II (ENG095), a grade of C or better in Foundations of Mathematics (MAT093), and Reading Skills II (RDG095) or placement.",Environmental Science I/Lab,Bunker Hill Community College,,www.bhcc.mass.edu, ,ENV-105
Environmental Science,"This course examines the global and local impact of human culture upon the natural systems. Students investigate both destructive and constructive elements of human action within the natural environment. Also, students learn the role of science and technology in the environment and society. Topics include: air and water pollution; toxicity; ozone depletion; global warming; hazardous waste; the role of science and technology in business and society; and renewable and nonrenewable energy resources. Laboratory investigations develop students' critical thinking skills and formal report writing skills. Course meets 3 hrs. lecture; 1.5 hrs. lab. Prerequisites: Writing Skills II (ENG095), a grade of C or better in Foundations of Math (MAT093) or placement and Academic Reading III (ESL098) or Reading Skills II (RDG095), or placement.",Environmental Science II/Lab,Bunker Hill Community College,,www.bhcc.mass.edu,4,ENV-106
Environmental Science,"This course is an introduction to fundamental concepts of sustainability and resource conservation as related to environmental policy and environmental management. Through lectures, laboratories, and dialogue, students develop literacy in sustainability topics including environmental values and ethics; natural resource economics; environmental policies and regulations; sustainability management; sustainable development; ecosystem resources and management, biodiversity and wildlife conservation; forest and soil conservation, water conservation and quality, air quality, climate change and climate action planning. This course meets the General Education Requirement Area 5. Course meets 3 hours lecture; 1.5 hours lab. Prerequisites: Writing Skills II (ENG095), Foundations of Math (MAT093), and Reading Skills II (RDG095) or placement.",Sustainable Resource Conservation,Bunker Hill Community College,,www.bhcc.mass.edu,4,ENV-110
Environmental Science,"This course investigates the potential of renewable energy technologies to help solve environmental and economic problems within society. Areas of investigation include solar energy, wind power, hydropower, geothermal, fuel cells, biomass, ocean wave power, and alternative transportation options. Also addressed are conventional energy sources including oil, coal, natural gas, and nuclear energy. Consideration will be given to related issues such as costs, externalities, system efficiencies, emissions and other environmental impacts, financing incentives, and the regulatory and market forces impacting the alternative energy industry. Students will learn how to assess the viability of incorporating renewable technology, such as solar or wind power, for residential and commercial applications. Course meets 3 hours lecture; 1.5 hours lab. This course meets General Education ""Science and Technology"" Area 5 requirement. Prerequisites: Foundations of Mathematics (MAT093),Writing Skills II (ENG095), Reading Skills II (RDG095) or placement equivalency.",Survey of Renewable Energy,Bunker Hill Community College,,www.bhcc.mass.edu,4,ENV-111
Environmental Science,"This course ingrates the physical, chemical, geological, and biological characteristics of the world's oceans with emphasis on the New England coast and Boston Harbor. Topics include plate tectonics and evolution of ocean basins, ocean sediments, coastal processes and landforms, physical and chemical properties of sea-water, atmospheric and oceanic circulation, the origins and dynamics of waves and tides, the coastal ocean, marine life, ocean productivity and resources, marine environmental concerns, marine policies, and cutting-edge marine technologies. Laboratory activities offer hands-on experiences about real-world oceanographic issues using oceanographic materials and techniques in both the laboratory and the field. Course meets 2.5 hours lecture; 1.5 hours lab. Prerequisites: Writing Skills II (ENG095), Foundations of Mathematics (MAT093), and Reading Skills II (RDG095) or placement.",Introduction to Oceanography/Lab,Bunker Hill Community College,,www.bhcc.mass.edu,4,ENV-113
Environmental Science,"A study of the materials, principles, and processes that define and govern the Earth system. This course covers the fundamentals of geology: rocks, minerals, the rock cycle, geologic time, plate tectonics, earthquakes, volcanoes, geologic structures, weathering and erosion, hydrologic cycle, groundwater, glaciers and geologic hazards. Laboratory activities include mineral and rock identification, geologic structure and landform identification, interpretation of geologic maps and cross-sections, field geology, and other fundamentals topics. Prerequisites: Writing Skills II (ENG095), a grade of C or better in Foundations of Mathematics (MAT093), and Reading Skills II (RDG095) or placement.",Earth Science,Bunker Hill Community College,,www.bhcc.mass.edu,4,ENV-115
Environmental Science,"This course is an investigation of the ecology, conservation, and diversity of tropical ecosystems. As part of a study-abroad student team, students will learn and participate in scientific field research methods on location in a tropical country. By participating in a variety of trips, and activities students will also investigate the interrelationship of local culture, ecotourism, and conservation. Students will be required to complete a self-designed scientific field research project and participate in a community services project while in the country of study. Past studies have occurred in Costa Rica and Nicaragua but future trips are not limited to these two tropical countries. Course requires additional travel fees and purchase of personal field supplies. Course meets General Education ""Science and Technology"" Requirement Area 5. Study-Abroad scholarships are available for qualified students. Prerequisite: submission of study-abroad application and approval of the science and engineering department.",Tropical Field Studies,Bunker Hill Community College,,www.bhcc.mass.edu,4,ENV-120
Engineering,"This course provides an overview of the engineering profession. Topics to be discussed include fields of study within engineering; the engineering profession, including engineering ethics; and engineering design and problem- solving. Emphasis is on team-building and teamwork approach to engineering projects. Course meets 3 hrs. lecture - 3 hrs. lab. Pre/co-requisite: Grade of C or better in College Algebra for STEM (MAT194).",Introduction to Engineering/Lab,Bunker Hill Community College,,www.bhcc.mass.edu,4,ENR-101
Engineering,"This course will introduce students to the use of computer software for creating engineering drawings and developing engineering designs and design models. Students will use the AUTOCAD software package as they learn standard views and dimensions for engineering drawings, replicate standard geometrical models, and create models and drawings for selected 2D and 3D engineering designs and projects. Pre/corequisite: Intro to Engineering (ENR101).",Fundamentals of Computer-Aided Drawing And Design,Bunker Hill Community College,,www.bhcc.mass.edu,3,ENR-103
Engineering,"This course will apply the laws of Newtonian mechanics to help students attain the basic engineering science concepts that serve as the building block for further courses in engineering analysis and design. The course applies the equations of mechanics to the general engineering sciences, including solid, fluid mechanics, and materials, thereby contributing to the success of students as practicing engineers after graduation. Course meets: 3 hour lecture. Prerequisite: Grade of C or better in College Physics I/Lab (PHY251). Pre/co-requisite: Grade of C or better in Calculus II (MAT282).",Engineering Statics,Bunker Hill Community College,,www.bhcc.mass.edu,3,ENR-260
Engineering,"The course covers Kinematics and Kinetics of particles and rigid bodies, with the application of Newton's Second Law and the principles of work-energy and impulse. The course enables students to distinguish statics problems from dynamics problems and to identify inertial effects. The course also enables students who are interested in Engineering Mechanics or related disciplines to comprehend the vast applications of the principles of dynamics ranging from structural design of vehicles, electro-mechanical devices such as motors and movable tools, biomedical devices such as artificial heart and bladder, to predictions of the motions of satellites, spacecraft, etc. Course meets 3 hours lecture. Prerequisite: Grade of C or better in Engineering Statics (ENR260). Co-requisite: Ordinary Differential Equations (MAT285).",Engineering Dynamics,Bunker Hill Community College,,www.bhcc.mass.edu,3,ENR-265
Engineering,"The course extends the equilibrium analysis covered in statics to deformable bodies, especially to various members that make up structures and machines. Students will learn the three fundamental concepts in this course, i.e. Equilibrium, Force-Temperature-Deformation Behavior of Materials, and Geometry of Deformation. The course includes the following concepts: stress and strain, stress transformation, temperature stresses, stress and deformation in bodies under axial, shearing, flexural, torsional and combined loadings, shear and bending moment diagrams, and Euler's columns. Course meets: 3 hour lecture. Prerequisite: Grade of C or better in Engineering Statics (ENR260). Co-requisite: Ordinary Differential Equations (MAT285).",Strength of Materials,Bunker Hill Community College,,www.bhcc.mass.edu,3,ENR-270
English,"The first part of a two-semester basic writing sequence, this course develops writing skills needed to begin work in the College Writing program. The course places primary emphasis on the development of good sentence writing skills through frequent practice. Such practice may take the form of writing journals, paragraphs, and short essays. Faculty  provide attention to difficulties with grammar, punctuation, and spelling primarily on an individual basis. The course does not satisfy any part of the College Writing requirement for graduation. Placement is determined by assessment testing or faculty referral. Upon completion of Writing Skills I (ENG090) with a grade of C or better, students enroll in Writing Skills II (ENG095).",Writing Skills I,Bunker Hill Community College,,www.bhcc.mass.edu,3,ENG-90
English,"This course develops language skills needed to communicate effectively in college study, in the professions, and in the business world. The course includes sentence formation, applied grammar, spelling, mechanics, and paragraph development. Note: Students must pass the Basic Writing Competency Exam in order to receive a passing grade for this course. The course does not satisfy the college writing requirement for graduation. Prerequisite: Grade of C or better in Writing Skills I (ENG090) or placement.",Writing Skills II,Bunker Hill Community College,,www.bhcc.mass.edu,3,ENG-95
English,"This course emphasizes writing as a process, from planning and drafting through revising and editing. Using personal experience, readings, and other sources, students write unified, coherent, well-developed essays and practice paraphrasing, summarizing, and using sources responsibly. To be eligible to take College Writing II (ENG112), students must pass the College Writing Exam and earn a grade of C or better for this course. The course meets General Education ""College Writing"" Requirement Area 1. Prerequisite: Grade of C or better in Writing Skills II (ENG095) and Academic Reading III (ESL098) or Reading Skills II (RDG095) or placement.",College Writing I,Bunker Hill Community College,,www.bhcc.mass.edu,3,ENG-111
English,"This course focuses on the research paper, the longer essay, argumentation, critical writing, and reading. The course meets General Education ""College Writing"" Requirement Area 1. Prerequisite: Grade of C or better in College Writing I (ENG111).",College Writing II,Bunker Hill Community College,,www.bhcc.mass.edu,3,ENG-112
English,"This course prepares skilled writing students to work as peer tutors in the college's Writing Place. It provides advanced instruction in grammar and composition, with special emphasis on the writing process. Through the weekly seminar and tutoring sessions, students develop teaching strategies, problem-solving skills, and greater understanding of composition theory and practice. Prerequisite: Permission of the instructor.",Writing Tutor Seminar,Bunker Hill Community College,,www.bhcc.mass.edu,3,ENG-115
English,This course develops students' pose and self-confidence through oral expression.  The course emphasizes presentation of individual talks and participation in class discussions.,Oral Communication,Bunker Hill Community College,,www.bhcc.mass.edu,3,ENG-171
English,"This course introduces students to the writing of poetry, short stories, plays, and autobiographies. The course includes some model readings, but the main work is student writings in all four genres. Prerequisite: Writing Skills II (ENG095) or placement in College Writing I (ENG111).",Creative Writing Workshop,Bunker Hill Community College,,www.bhcc.mass.edu,3,ENG-203
English,"This course combines class discussions of journalistic principles with practice in writing news stories. The course then shifts emphasis to field work for a newspaper. In this phase, students follow news leads, evaluate them, compose better ones, and check copy for accuracy and clarity. The course encourages students to proofread, edit, sell ads, and lay out final copy for the printer. Prerequisite: Writing Skills II (ENG095).",Journalism I,Bunker Hill Community College,,www.bhcc.mass.edu,3,ENG-241
English,"This course combines class discussions of journalistic principles with practice in writing news stories. The course then shifts emphasis to field work for the student newspaper, The Third Rail, or another newspaper. In this phase, students follow news leads, evaluate them, compose better ones, and check copy for accuracy and clarity. The course encourages students to proofread, edit, sell ads, and lay out final copy for the printer. Prerequisite: Writing Skills II (ENG095).",Journalism II,Bunker Hill Community College,,www.bhcc.mass.edu,3,ENG-242
Emergency Medical Technician,"This course covers the rendering of emergency care to the sick and injured promptly and efficiently. It conforms to the EMT-B national standard curriculum, as adopted by the Commonwealth of Massachusetts, and is a prerequisite for taking the state EMT Exam. Students are responsible for taking the certification examination for EMT. Additional expenses may include supplies, equipment, and/or uniforms.",Emergency Medical Technician,Bunker Hill Community College,,www.bhcc.mass.edu,7,EMT-103
Emergency Studies,"This course is the first of nine courses designed for Emergency Medical Technicians, Basic or Advanced, with at least one year of experience desiring to obtain Paramedic Certification/Licensure.  Areas of study will include, Introduction to Advanced Pre-hospital Care, Well Being of the Paramedic, EMS Systems, Roles and Responsibilities, Illness and Injury Prevention, Stress Management, Anatomy & Physiology, Documentation, Communications, Therapeutic Communications, Medical/Legal Aspects and Ethical Considerations, Basic and Advanced Airway Management & Ventilation, Wave Form Caponography, Patient Assessment, Trauma & Medical Physical Exam Techniques, Obstetric & Gynecological Emergencies, Pathophysiology of Shock and Intravenous Access and Mathematics for Medications.  Students will demonstrate knowledge and perform manipulative skills under the supervision of the course instructor, program director, medical director, and/or skilled preceptor. The student must demonstrate and maintain current licensure/certification as an Emergency Medical Technician (EMT).  Adherence to the attendance policy and a minimum final course grade of B- must be achieved in order to advance in the program. Prerequisites: Human Biology/Lab (BIO108) or equivalent and College Writing I (ENG111). Co-Requisite: Paramedic Clinical Rotation I (EMS209).",Principles of Paramedicine I,Bunker Hill Community College,,www.bhcc.mass.edu,1,EMS-205
Emergency Studies,"This course builds upon the knowledge and skills learned in Principles of Paramedicine I. Topic: Pharmacology. The course presents an introduction to the fundamental principles of basic and clinical pharmacology at the molecular level, cellular, organ and whole body levels. It will cover the biochemical and physiological basis for drug actions and affects, therapeutic uses and adverse reactions with emphasis on autonomic nervous system pharmacology. Drug classifications, methods of administration, and aspects of patient education are discussed. Drug calculations, memorization of specific emergency drugs are expected. Student will demonstrate knowledge of and perform manipulative skills under the supervision of the course instructor, program director, medical director, and/or skilled preceptor. Adherence to the attendance policy and minimum final course grade of B- must be achieved in order to advance in the program. Prerequisites: Principles of Paramedicine I (EMS205) and Paramedic Clinical Rotation I (EMS214). Co-requisite: Paramedic Clinical Rotation II (EMS215).",Principles of Paramedicine II,Bunker Hill Community College,,www.bhcc.mass.edu,4,EMS-206
Emergency Studies,"This course builds upon the knowledge and skills learned in Principles of Paramedicine I & II. Topic: Cardiology. This course reviews the anatomy & physiology of the cardiovascular system and introduces cardiovascular electrophysiology, electrocardiographic monitoring, rhythm analysis, 12-lead electrocardiogram monitoring and interpretation, assessment of the cardiovascular patient, pathophysiology of cardiovascular disease and techniques of management including appropriate pharmacologic agents, electrical therapy, and the American Heart Association, Advanced Life Support (ACLS) certification. Students will demonstrate knowledge of and perform manipulative skills under the supervision of the course instructor, program director, medical director, and/or skilled preceptor. Adherence to the attendance policy and minimum final course grade of B- must be achieved in order to advance in the program. Prerequisites: Principles of Paramedicine II (EMS206) and Paramedic Clinical Rotation II (EMS215). Co-requisite: Paramedic Clinical Rotation III (EMS216).",Principles of Paramedicine III,Bunker Hill Community College,,www.bhcc.mass.edu,4,EMS-207
Emergency Studies,"This course builds upon the knowledge and skills learned in Principles of Paramedicine I, II, & III. Topics: Management of Medical Emergencies, Assessment of the Pediatric Patient, American Heart Association, Pediatric Life Support (PALS) certification, Assessment of the Geriatric Patient, International Trauma Life Support (ITLS) certification, Hazardous Materials incidents, Responding to Terrorist Acts, Rescue Awareness, Medical Incident Command, Abuse & Assault, Crime Scene Response, EMS Stress Management, Ambulance Operations and Acute Interventions for Chronic Care Patients. Students will demonstrate knowledge of and perform manipulative skills under the supervision of the course instructor, program director, medical director, and/or skills preceptor. Adherence to the attendance policy and a minimum final course grade of B- must be achieved in order to advance in the program. Prerequisites: Principles of Paramedicine III (EMS207) and Paramedic Clinical Rotation III (EMS216). Co-requisite: Paramedic Clinical Rotation IV (EMS217).",Principles of Paramedicine IV,Bunker Hill Community College,,www.bhcc.mass.edu,1,EMS-208
Emergency Studies,"Work-based learning experience conducted in a hospital/clinical setting that enables the paramedic student to apply specialized occupational theory, concepts, and skills learned in Principles of Paramedicine I (EMS201). Students will complete a minimum of 150 hours in this clinical practicum. Students will integrate instruction with clinical experience under the supervision of a preceptor. Clinical rotations will be conducted in a variety of medical-related facilities to include, emergency divisions, respiratory therapy, anesthesia, surgical units, and labor and delivery. Students will be required to document all clinical time and complete program requirements for patient assessments, intubations, medication administrations, IV Bolus, infusions, live births, and cannulations. Adherence to the program requirements, attendance policy, and receipt of satisfactory clinical evaluations must be achieved in order to advance in the program. Students are required to take and pass a terminal skill competency practical conducted by the program and/or medical director at the conclusion of this course. Co-requisite: Principles of Paramedicine I (EMS205).",Paramedic Clinical Rotation I,Bunker Hill Community College,,www.bhcc.mass.edu,3,EMS-214
Emergency Studies,"This course is a continuation of Paramedic Clinical Rotation I (EMS214). It is a work-based learning experience conducted in a hospital/clinical setting that enables the paramedic student to apply specialized occupational theory, concepts, and learning skills in Principles of Paramedicine I (EMS205) and Principles of Paramedicine II (EMS206). Student will complete a minimum of 50 hours in this clinical practicum. Students will continue to integrate instruction with clinical experience under the supervision of a preceptor. Clinical rotations will be conducted in a variety of medical-related facilities to include: emergency divisions, intensive care/critical units, psychiatric, and pediatrics. Students will be required to document all clinical time and complete program requirements for ECG interpretations including 12 lead, Advanced Cardiac Life Support (ACLS), patient assessments in psychiatric, pediatrics, geriatrics. Adherence to the program requirements, attendance policy, and receipt of satisfactory clinical evaluations must be achieved in order to advance in the program. Students are required to take and pass a terminal skill competency practical conducted by the Program Director and/or the medical director at the conclusion of this course. Prerequisites: Principles of Paramedicine I (EMS205) and Paramedic Clinical Rotation I (EMS214). Co-requisite: Principles of Paramedicine II (EMS206).",Paramedic Clinical Rotation II,Bunker Hill Community College,,www.bhcc.mass.edu,1,EMS-215
Emergency Studies,"This course is a continuation of Paramedic Clinical Rotation II (EMS215). It is a work-based learning experience conducted in a hospital/clinical setting that enables the paramedic student to apply specialized occupational theory, concepts, and learning skills in Principles of Paramedicine I (EMS205), Principles of Paramedicine II (EMS206), and Principles of Paramedicine III (EMS207). Student will continue to integrate instruction with clinical experience under the supervision of a preceptor. Clinical rotations will be conducted in a variety of medical-related facilities to include: emergency divisions, intensive care/critical units, psychiatric, and pediatrics. Students will be required to document all clinical time and complete program requirements for ECG interpretations including 12 lead, Advanced Cardiac Life Support (ACLS), patient assessments in psychiatric, pediatrics, geriatrics. Adherence to the program requirements, attendance policy, and receipt of satisfactory clinical evaluations must be achieved in order to advance in the program. Students are required to take and pass a terminal skill competency practical conducted by the Program Director and/or the medical director. Prerequisites: Principles of Paramedicine II (EMS206) and Paramedic Clinical Rotation II (EMS215). Co-requisite: Principles of Paramedicine III (EMS207).",Paramedic Clinical Rotation III,Bunker Hill Community College,,www.bhcc.mass.edu,1,EMS-216
Emergency Studies,"This course is a continuation of Paramedic Clinical Rotation III (EMS216). It is a work-based learning experience conducted in a hospital/clinical setting that enables the paramedic student to apply specialized occupational theory, concepts, and learning skills in Principles of Paramedicine I (EMS205), Principles of Paramedicine II (EMS206), Principles of Paramedicine III (EMS207), and Principles of Paramedicine IV (EMS208). Students will complete 150 hours in this clinical practicum. Student will be required to document all clinical time and complete program requirements for ECG interpretations including 12 lead, Advanced Cardiac Life Support (ACLS), patient assessments in psychiatric, pediatrics and geriatrics. Adherence to the program requirements, attendance policy, and receipt of satisfactory clinical evaluations must be achieved in order to advance in the program. Students are required to take and pass a terminal skill competency practical conducted by the Program Director and/or the Medical Director. Prerequisites: Paramedicine III (EMS207) and Paramedic Clinical Rotation III (EMS216). Co-requisite: Principles of Paramedicine IV (EMS208).",Paramedic Clinical Rotation IV,Bunker Hill Community College,,www.bhcc.mass.edu,3,EMS-217
Emergency Studies,"Students will apply theory and acquired clinical skills while performing pre-hospital treatment under the supervision of experienced, certified paramedics. Upon successful completion of the course, students will have a working knowledge of entry-level paramedic skills, hospital/clinical operations and requisite field experience. At the conclusion of the course, students will have a terminal competency assessment which will be conducted by the program coordinator and/or medical director. Students will complete a minimum of 100 hours during this internship. Students must meet the minimum patient contacts set forth by the Massachusetts Office of Emergency Medical Services and/or the Committee on Accreditation of Education Programs for the Emergency Medical Services Professions (CoAEMSP). Adherence to the program requirements, attendance policy, and receipt of satisfactory field internship evaluations, and a final overall course grade of B- must be achieved in order to be eligible to sit for the National Registry of Emergency Medical Technicians, Paramedic written and practical exam. Prerequisites: Principles of Paramedicine IV (EMS208), Paramedic Clinical Rotation IV (EMS217), and permission of the Paramedic program director and/or medical director.",Paramedic Field Internship,Bunker Hill Community College,,www.bhcc.mass.edu,3,EMS-218
Education,"This course is designed for students interested in entering the teaching profession with children K-12. Principles, history, philosophy, functions of the school, policies, and current trends are included. Field experiences in area schools are required. The course is best suited for AA Education majors, but others are welcome to enroll. Prerequisites: Grade of C or better in Writing Skills II (ENG095) and Reading Skills II (RDG095) or exemption by placement testing.",Introduction & Foundations of Education,Bunker Hill Community College,,www.bhcc.mass.edu,3,EDU-101
Education,"This learning community seminar is designed for education majors who are interested in making a difference in today's public schools. The seminar will focus on the pressing issues in today's public schools: overcrowding, lack of funding, outdated curriculum, classroom chaos, and shortage of good teachers, and many others. The Learning Community Seminars enable first-year students to make successful transitions to college while developing their abilities to reflect and assess; discover their strengths; explore career interests; set goals and problem solve with critical thinking, information literacy and communication skills; and connect with peers, faculty and staff in a diverse learning environment. This seminar will focus on education as students grow in their understanding of themselves and the world of education. While recommended for Education majors, those in Early Childhood Development, and Human Services will find the material useful. Students from other majors are welcome to enroll if interested in pursuing teaching as a career in the future. Prerequisite: Student must be in first two semesters of study at BHCC with 16 college credits or less completed.",Becoming a Teacher: a Learning Community Seminar,Bunker Hill Community College,,www.bhcc.mass.edu,3,EDU-102
Education,"This course exposes students to various techniques of learning through the experience of tutoring. Faculty develops supervised tutoring placements in specified subject areas. The placements may be in the classroom, computer lab, Tutoring and Academic Support Center, the Center for Self-Directed Learning, and/or other areas on campus. Students must participate in a weekly on-campus seminar, in addition to two hours of tutoring per credit, per week. The seminar relates the field experience to students' objectives through discussions of learning styles, modes of instruction, cross-cultural awareness, tutoring techniques, and study habits. Students gain experience in tutoring, the evaluation process, and management of instructional operations. Prerequisites: Introduction & Foundations of Education (EDU101).",Practicum in Instruction,Bunker Hill Community College,,www.bhcc.mass.edu,3,EDU-140
Education,"(Formerly EDU101) This course is designed for students interested in entering the teaching profession with children K-12. Principles, history, philosophy, functions of the school, policies, and current trends are included. Field experiences in area schools are required. The course is best suited for AA Education majors, but others are welcome to enroll. Prerequisites: Grade of C or better in Writing Skills II (ENG095) and Reading Skills II (RDG095) or exemption by placement testing.",Introduction & Foundations of Education,Bunker Hill Community College,,www.bhcc.mass.edu,3,EDU-201
Education,"(Formerly EDU140) This course exposes students to various techniques of learning through the experience of tutoring. Faculty develops supervised tutoring placements in specified subject areas. The placements may be in the classroom, computer lab, Tutoring and Academic Support Center, the Center for Self-Directed Learning, and/or other areas on campus. Students must participate in a weekly on-campus seminar, in addition to two hours of tutoring per credit, per week. The seminar relates the field experience to students' objectives through discussions of learning styles, modes of instruction, cross-cultural awareness, tutoring techniques, and study habits. Students gain experience in tutoring, the evaluation process, and management of instructional operations. Prerequisites: Introduction & Foundations of Education (EDU201).",Practicum in Instruction,Bunker Hill Community College,,www.bhcc.mass.edu,3,EDU-220
Economics,"This course covers an introduction to the American economy. Topics include: scarcity, opportunity cost and the production possibility curve, unemployment, inflation, GDP and related aggregates, economic growth, classical Keynesian models of income and employment determination, government policies for full employment and price stability, and money and the banking system. The course meets General Education ""World View"" Requirement Area 3. Prerequisites: Grade of C or better in Foundations of Algebra (MAT097) or Pre-Statistics (MAT098), and Reading Skills II (RDG095) or placement.",Macroeconomics,Bunker Hill Community College,,www.bhcc.mass.edu,3,ECO-201
Economics,"This course covers an introduction to the market system. It covers basic demand and supply analysis, theory of consumer choice, demand and supply elasticity, long run and short run cost curves, and price and output determination under different market structures, such as perfect competition, monopoly and monopolistic competition. The course applies microeconomic principles for analyzing government regulations. The course meets General Education ""World View"" Requirement Area 3. Prerequisites: Grade of C or better in Foundations of Algebra (MAT097) or Pre-Statistics (MAT098), and Reading Skills II (RDG095) or placement.",Microeconomics,Bunker Hill Community College,,www.bhcc.mass.edu,3,ECO-202
Early Childhood Development,This course covers the study of effective communication in guiding behavior. The course emphasizes techniques that help children build positive self-concepts and individual strengths within the context of appropriate limits and discipline. Prerequisite: Child Growth/Development (ECE103).,Guidance and Discipline,Bunker Hill Community College,,www.bhcc.mass.edu,3,ECE-101
Early Childhood Development,"This course covers the normal development of children through the age of twelve with emphasis on the physical, cognitive, social, and emotional components of development of the infant, toddler, preschool and school age child. The course meets Department of Early Education and Care guidelines for child growth and development. Prerequisites: Grade of C or better in Academic Reading III (ESL098) or Reading Skills II (RDG095) and Writing Skills II (ENG 095) or exemption from reading and writing requirements by placement testing. ",Child Growth and Development,Bunker Hill Community College,,www.bhcc.mass.edu,3,ECE-103
Early Childhood Development,"This course is the study of early childhood education programs with emphasis on curriculum development in areas such as art, music, science, literature, math, language arts, and dramatic play. Prerequisite: Child Growth/Development (ECE103).",Curriculum in Early Childhood Education,Bunker Hill Community College,,www.bhcc.mass.edu,3,ECE-104
Early Childhood Development,"This course covers the study of setting up and maintaining a program environment with emphasis on health and safety concerns, nutritional considerations, space utilization, equipment needs and material usage. Prerequisites: Grade of C or better in Academic Reading III (ESL098) or Reading Skills II (RDG095) and Writing Skills II (ENG 095) or exemption from reading and writing requirements by placement testing. . ",Program Environments,Bunker Hill Community College,,www.bhcc.mass.edu,3,ECE-106
Early Childhood Development,"This course is the study of the aspects of planning and implementing group care for infants and toddlers, including developmental issues, routines and transitions in care-giving, curriculum activities, environmental designs, equipment and materials, guiding behavior including limit setting and developing security through behavioral management, and working with parents. The course meets Department of Early Education and Care requirements for Infant/Toddler Lead Teacher certification. Prerequisites: Child Growth/Development (ECE103) and a grade of C or better in Academic Reading III (ESL098) or Reading Skills II (RDG095) and Writing Skills II (ENG 095) or exemption from reading and writing requirements by placement testing. ",Infant/Toddler Curriculum Development,Bunker Hill Community College,,www.bhcc.mass.edu,3,ECE-108
Early Childhood Development,This course is a study of concept development and learning in early childhood education programs with emphasis on curriculum development in the area of science for young children. Prerequisites: Child Growth & Development (ECE103) and Curriculum in Early Childhood Education (ECE104) or Child Growth & Development (ECE103) and Introduction and Foundations of Education (EDU101).,Science Concepts & Learning for Children,Bunker Hill Community College,,www.bhcc.mass.edu,3,ECE-110
Early Childhood Development,"This course  will explore the importance of building positive relationships with infants and toddlers through responsive, respectful and reciprocal interactions that  follow developmentally appropriate best practices and extend  the infant and  toddler's learning. Prerequisite: Grade of C or better in Child Growth and Development (ECE103)or equivalent.",Respecting the Infant-Toddler Child,Bunker Hill Community College,,www.bhcc.mass.edu,1,ECE-151
Early Childhood Development,"This course focuses on the development of language for infants and toddlers, how the brain growth  plays an important role in language and how to help children  move towards their potentials for optimal growth and development.  Students  will learn the reasons why this is so critical and how to engage children  with language before they can even talk. Prerequisite: Grade  of C or better in Child Growth and Development (ECE103)or equivalent.",Language and Infant-Toddler Why & How?,Bunker Hill Community College,,www.bhcc.mass.edu,1,ECE-152
Early Childhood Development,This course  addresses the capacity for the rapid learning by the infant-toddler child and explores how this growth is enhanced through daily experiences and supportive relationships. Students will learn ways to expand these connections and  to nurture the infant-toddler through curriculum and supportive relationships. Prerequisite: Grade of C or better in Child Growth and Development (ECE103) or equivalent.,Expanding the Infant/Toddler Connections,Bunker Hill Community College,,www.bhcc.mass.edu,1,ECE-153
Early Childhood Development,Early care and education teachers must work closely with each other to meet the demanding needs of young children.  Learn ways to build teams from diverse groups of teachers and help them work smoothly together toward shared goals. It is recommended that students be Lead Teacher certified by Department of Early Education and Care before enrolling in course. Prerequisite: Grade of C or better in Child Growth and Development (ECE103) or equivalent. ,Supervision for Team Building,Bunker Hill Community College,,www.bhcc.mass.edu,1,ECE-154
Early Childhood Development,"Early care and education teachers have to serve the needs of many: children, parents, other teachers and staff, and supervisors. Yet, these caring people are often uncomfortable with conflict and handle the demands of conflict resolution poorly, causing more problems than are solved. This module will provide real ways to tackle these problems and build stronger teams through positive conflict resolution. It is recommended that students be Lead Teacher certified by Department of Early Education and Care before enrolling in course. Prerequisite: Grade of C or better in Child Growth and Development (ECE103) or equivalent.",Trouble in the House: Handling Conflict In Supervision,Bunker Hill Community College,,www.bhcc.mass.edu,1,ECE-155
